ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210422
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:05:07
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35045531,-0.02876652,0.09529410,0.14558604,0.06603011,0.06749891,0.03707907,0.11792969,-0.04320417,0.27112189,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:03.0,0,0
534,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28091013,-0.15458804,-0.02854370,0.01278428,0.00928511,-0.01099381,0.00248468,0.03376211,-0.11394970,0.18352184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:03.0,0,0
535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42749476,0.08024131,0.17687729,0.14146265,0.12458034,0.14615245,0.07585233,0.19779009,0.03828761,0.37307554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:04.0,0,0
536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44454169,0.10182536,0.20228079,0.16105980,0.14164157,0.16124716,0.08121505,0.21524267,0.03527115,0.38800314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:04.0,0,0
537,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36898136,0.00615624,0.10102103,0.07562377,0.10486999,0.08556318,0.06172761,0.15534751,-0.02622762,0.31943190,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:04.0,0,0
538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21865360,-0.13526520,-0.01671371,-0.01803443,0.03604775,0.00274474,0.00849786,0.06356345,-0.09238740,0.22061683,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:04.0,0,0
539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31546283,0.08509002,0.20534343,0.19605383,0.15266274,0.16608168,0.08782679,0.22227690,0.03940420,0.42054895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:04.0,0,0
540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31269675,0.08878326,0.21629861,0.25638455,0.17883973,0.16355529,0.10359669,0.24053101,0.04087825,0.41780871,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:05.0,0,0
541,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22890025,-0.01985195,0.12746581,0.22846204,0.14781713,0.09757854,0.09887379,0.18577646,-0.03583897,0.25464994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:05.0,0,0
542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14472879,-0.14310050,0.01795529,0.15499918,0.07769383,0.01191375,0.04844940,0.08839846,-0.09443286,0.12957969,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:05.0,0,0
543,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18337181,-0.03163935,0.19615401,0.31447318,0.14809744,0.13644293,0.08952114,0.19867149,0.01424938,0.28183961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:05.0,0,0
544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28227407,0.10571123,0.26020372,0.41886017,0.19322011,0.18398356,0.12111792,0.25078472,0.03128998,0.30615613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:05.0,0,0
545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23537332,0.03231434,0.19247514,0.38241488,0.12718543,0.12785390,0.06253249,0.16645719,-0.01048160,0.25505689,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:06.0,0,0
546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13307413,-0.11134517,0.06501618,0.27160096,0.05666124,0.04202395,0.01623823,0.06971464,-0.09420503,0.10987429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:06.0,0,0
547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04164076,-0.23991212,-0.06319170,0.15206088,-0.03488807,-0.04391650,-0.04886985,-0.03937067,-0.14225738,0.01988146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:06.0,0,0
548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24860303,0.09098117,0.24855533,0.44415545,0.12928814,0.17242384,0.05648535,0.18538393,0.02146979,0.29435691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:06.0,0,0
549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22608760,0.05759041,0.22396208,0.41233867,0.11572521,0.15049842,0.04143789,0.16244510,-0.01397016,0.22632171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:06.0,0,0
550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16747215,-0.06850462,0.09275854,0.31037134,0.04577931,0.05585864,-0.00300872,0.06699727,-0.08176015,0.20589584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:07.0,0,0
551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07562029,-0.20737374,-0.04640007,0.17763045,-0.03407988,-0.03786064,-0.05445698,-0.03283152,-0.15032983,0.10495626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:07.0,0,0
552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18897378,0.00759077,0.17491303,0.37256917,0.06415623,0.12324396,0.00730642,0.11905568,-0.02555059,0.32260320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:07.0,0,0
553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18170896,0.02369570,0.18161958,0.33904529,0.06236922,0.11950534,0.00384262,0.11228114,-0.02737357,0.31970540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:07.0,0,0
554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14491504,-0.08437249,0.06400371,0.24239564,0.00545755,0.03536928,-0.03150885,0.03460738,-0.09350585,0.20769542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:07.0,0,0
555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01364593,-0.22335771,-0.06814712,0.02429738,-0.08232648,-0.05182926,-0.09773259,-0.07421492,-0.17562839,0.10472158,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:08.0,0,0
556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05358917,-0.17991626,0.04477768,0.10029942,-0.04116819,0.03322662,-0.06976949,0.01909590,-0.07519267,0.25135070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:08.0,0,0
557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20490623,0.01535931,0.14185312,0.23256466,0.02221268,0.09304826,-0.02506127,0.07909913,-0.04549421,0.29386348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:08.0,0,0
558,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14210588,-0.05267082,0.07922699,0.12933415,-0.00151523,0.04993966,-0.03816932,0.03979297,-0.09340068,0.23456721,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:08.0,0,0
559,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05092891,-0.19893274,-0.04733475,0.07503900,-0.08025687,-0.04085157,-0.09596444,-0.07033978,-0.16000061,0.13836810,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:08.0,0,0
560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00060479,-0.32381716,-0.16531827,-0.06040220,-0.12401217,-0.11795035,-0.10693876,-0.12101872,-0.17957313,0.09796181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:09.0,0,0
561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19527885,0.00369274,0.14123729,0.21737593,0.02774207,0.10403057,-0.01681888,0.08109176,-0.05140726,0.29520470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:09.0,0,0
562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19335175,-0.02327339,0.09904984,0.14864112,0.01220181,0.06933907,-0.02758042,0.05058945,-0.07771154,0.26993820,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:09.0,0,0
563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05231903,-0.18168035,-0.04668315,-0.00757976,-0.05935188,-0.03112796,-0.07343286,-0.05040136,-0.14235571,0.15663421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:09.0,0,0
564,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01455662,-0.29360694,-0.17722192,-0.13576581,-0.13164546,-0.11515424,-0.12371289,-0.14671612,-0.21221772,0.07997320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:09.0,0,0
565,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20455419,-0.01946368,0.09856459,0.10424702,0.00914212,0.08569547,-0.02797671,0.04740426,-0.05884929,0.29737303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:10.0,0,0
566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22489929,-0.00967518,0.08756021,0.09531619,0.01600294,0.07448735,-0.02372525,0.04245319,-0.06602178,0.35350737,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:10.0,0,0
567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16465491,-0.12691024,-0.03582878,-0.00814543,-0.02834161,-0.01120538,-0.04596788,-0.02840884,-0.12169023,0.34525523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:10.0,0,0
568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05576235,-0.25123447,-0.14458570,-0.09358027,-0.08900395,-0.07989132,-0.08116502,-0.10698229,-0.17751372,0.11358786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:10.0,0,0
569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16556399,0.03077709,0.13247049,0.15312889,0.05313550,0.12159426,0.00519663,0.08407324,-0.03866817,0.28020620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:10.0,0,0
570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11667185,0.00727955,0.11140119,0.13943599,0.06028657,0.10568336,0.01087250,0.07773558,-0.03594507,0.32667014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:11.0,0,0
571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01292568,-0.12183879,0.00278941,0.05781870,0.00458036,0.02325942,-0.03243815,0.00151923,-0.11446357,0.12982795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:11.0,0,0
572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14378691,-0.25007200,-0.11298956,-0.01252214,-0.04848661,-0.04896661,-0.05938403,-0.07536500,-0.16687453,0.11326840,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:11.0,0,0
573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02561516,0.05118633,0.18070197,0.26301050,0.13634822,0.16296697,0.07220767,0.16589734,-0.00437740,0.33355421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:11.0,0,0
574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02486701,0.06009329,0.17896140,0.30516505,0.14012203,0.15633023,0.06607000,0.16555190,-0.01318811,0.34688967,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:11.0,0,0
575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01150554,-0.04646722,0.08047611,0.26567602,0.05575456,0.08103693,-0.00524444,0.06281115,-0.06575526,0.30325729,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:12.0,0,0
576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10513784,-0.17474566,-0.03483979,0.18218645,-0.03683981,-0.00120590,-0.07953589,-0.05140908,-0.13593259,0.13824861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:12.0,0,0
577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09069230,0.09166417,0.22841847,0.43696707,0.10035154,0.18471996,0.01134519,0.13480344,0.01598466,0.39101806,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:12.0,0,0
578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16403461,0.12460310,0.24688461,0.48589215,0.08741232,0.18884279,-0.00593410,0.12182648,0.01015008,0.41804203,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:12.0,0,0
579,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15527479,0.02936883,0.14444706,0.37318987,0.03009789,0.10950316,-0.04522626,0.04056168,-0.04597137,0.43558070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:12.0,0,0
580,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11728588,-0.08556379,0.01206011,0.19723716,-0.03961124,0.01927432,-0.09108257,-0.04953195,-0.09632444,0.45821562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:13.0,0,0
581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31094098,0.14644790,0.21634357,0.30564922,0.08902665,0.16993026,0.00008474,0.12700246,0.04242800,0.78892899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:13.0,0,0
582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31331861,0.15283169,0.21972722,0.27863616,0.13359714,0.16708606,0.04382567,0.17477648,0.03675195,0.82154679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:13.0,0,0
583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26930672,0.04447550,0.11957571,0.17444280,0.11152941,0.09517509,0.04843164,0.13628185,-0.03644305,0.66940105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:13.0,0,0
584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13487348,-0.09053761,0.00122473,0.07251702,0.05460639,0.01247205,0.01580352,0.06156001,-0.10511769,0.55643213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:13.0,0,0
585,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23078543,0.13486654,0.23735151,0.27544755,0.18710898,0.18056966,0.11317039,0.24962811,0.03052445,0.65636319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:14.0,0,0
586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23038550,0.15839736,0.27537158,0.35535917,0.22035250,0.19402553,0.13870642,0.28719386,0.03582783,0.59875220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:14.0,0,0
587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08834463,0.02868835,0.18858038,0.33488625,0.15180913,0.12285629,0.08401947,0.19981092,-0.02673351,0.44699264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:14.0,0,0
588,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01514119,-0.11159144,0.06180629,0.24117722,0.06309379,0.03484750,0.01353977,0.09261151,-0.09339856,0.30572236,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:14.0,0,0
589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07109933,-0.03889968,0.18776663,0.34862298,0.09185056,0.13081998,0.03156845,0.16863725,0.00383200,0.45220783,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:14.0,0,0
590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28364846,0.16086653,0.28403738,0.44371814,0.13639088,0.19417961,0.05350620,0.21548600,0.04377994,0.65789229,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:15.0,0,0
591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30763006,0.10400921,0.21776985,0.36176121,0.09208953,0.14436275,0.01699989,0.15003690,0.00205242,0.69294906,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:15.0,0,0
592,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28535965,-0.03357959,0.06284690,0.13239096,0.01575976,0.04535057,-0.03606980,0.05312289,-0.07083040,0.63674903,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:15.0,0,0
593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21452495,-0.16474602,-0.06683185,-0.04120221,-0.03367447,-0.03980020,-0.04778408,-0.01084495,-0.11571418,0.60137892,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:15.0,0,0
594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39549556,0.14885607,0.20630011,0.19403197,0.11532118,0.15622312,0.04679726,0.18715559,0.01401224,0.81815952,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:15.0,0,0
595,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35071707,0.10464736,0.15604274,0.12738940,0.11624189,0.11988207,0.04956605,0.17647263,-0.01548651,0.82006395,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:16.0,0,0
596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21050291,-0.05586697,0.01064191,-0.00251143,0.05804347,0.01820121,0.01789118,0.09602949,-0.09359337,0.60815817,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:16.0,0,0
597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07907939,-0.19894479,-0.12490778,-0.11275935,-0.02058740,-0.07318573,-0.03236101,0.00116678,-0.16904783,0.40759441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:16.0,0,0
598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20699677,0.06232264,0.15126795,0.16225275,0.11585155,0.12248512,0.05432013,0.18729258,-0.02471036,0.37300858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:16.0,0,0
599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21349387,0.05696397,0.14559489,0.18248904,0.10733729,0.11210681,0.04349138,0.16619967,-0.03691421,0.44232672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:16.0,0,0
600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13758525,-0.08055074,0.01679527,0.09084572,0.02497768,0.01918361,-0.01147258,0.05415026,-0.11142351,0.24078850,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:17.0,0,0
601,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02495363,-0.21616533,-0.11335177,0.00388153,-0.06111006,-0.06783427,-0.07281513,-0.05773930,-0.18327296,0.14050610,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:17.0,0,0
602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19331303,-0.01901895,0.08614810,0.15397209,0.02312679,0.08190564,-0.02213939,0.07240789,-0.05125770,0.33640099,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:17.0,0,0
603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28700602,0.05982763,0.13283427,0.18144126,0.05750444,0.10948096,0.00140800,0.10146382,-0.03471390,0.38741532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:17.0,0,0
604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34634024,-0.00214068,0.03251806,0.03497292,0.02345041,0.04384562,-0.01599420,0.04541637,-0.08870958,0.32392383,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:17.0,0,0
605,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25252321,-0.14398147,-0.09880071,-0.06965820,-0.03588755,-0.04458919,-0.05079359,-0.04077198,-0.15860987,0.22518303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:18.0,0,0
606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08598686,-0.25940853,-0.08807229,-0.12617145,-0.04098040,-0.04542817,-0.04189266,-0.01624152,-0.11646709,0.28519624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:18.0,0,0
607,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25352478,0.05751000,0.11413382,0.04681979,0.08232132,0.09313318,0.03595580,0.11509289,-0.04122352,0.36998284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:18.0,0,0
608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17705512,-0.01281242,0.08015013,0.00458421,0.06725258,0.05387266,0.02699304,0.08374894,-0.06868604,0.30996767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:18.0,0,0
609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13883474,-0.14952418,-0.04720349,-0.08096512,-0.01258642,-0.03772919,-0.03136097,-0.01692729,-0.13993664,0.15464027,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:07:18.0,0,0
