ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
78,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08069214,0.07339657,0.04412389,0.08034363,0.04407440,0.00395427,-0.01510797,0.11089475,-0.01733619,-0.12218712,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:24.0,0,0
79,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00175891,0.04998990,0.02419176,0.05221244,0.05778206,-0.00763659,-0.00542539,0.12194902,-0.03309897,0.03746409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
80,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09736150,0.05864205,0.02413079,0.01439899,0.03317561,-0.00957424,-0.02744839,0.09564520,-0.01418206,0.20959024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
81,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17536879,0.09067429,0.04326375,0.03809356,0.00965440,0.00206372,-0.05970531,0.06529354,-0.00283954,0.31343374,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
82,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19768524,0.10510284,0.03913565,0.04929731,0.00974365,-0.00217622,-0.06647654,0.06152212,-0.01124743,0.18165497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
83,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08039283,0.07624505,0.03746067,0.10569827,0.01824277,-0.00561613,-0.05635553,0.07290661,-0.03736853,-0.02870549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
84,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05629884,0.02081008,0.03402056,0.05966250,0.02637998,-0.01022694,-0.03959186,0.09382470,-0.02797052,0.04853984,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
85,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08889251,0.02794960,0.05189506,0.07076553,0.03651954,0.00344336,-0.03128089,0.10254132,-0.00704332,0.27672842,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
86,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00262532,0.05615698,0.04909304,0.06042939,0.01043766,-0.00055713,-0.06125965,0.06356227,0.00040747,0.40459797,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
87,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18207072,0.09059895,0.05481551,0.12418515,-0.01119188,0.00074728,-0.08630221,0.03331160,-0.00558208,0.29549289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
88,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03265573,-0.02361831,-0.02348409,0.04431485,-0.02977803,-0.05938334,-0.09040588,0.01319362,-0.05653303,0.04020513,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
89,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05528112,0.05199329,0.06096844,0.15129316,0.03473454,0.00423792,-0.03586403,0.09292974,-0.02154296,0.08882396,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
90,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12831180,0.03628473,0.06429575,0.14882132,0.03051456,0.00585636,-0.04282470,0.08994709,-0.00785884,0.23875389,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
91,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05095592,0.03877875,0.04397507,0.06823817,0.02037340,-0.00322276,-0.05777035,0.06760367,-0.00611029,0.43988633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
92,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10182491,0.06024375,-0.02042918,-0.00795952,-0.03521338,-0.04923306,-0.10496279,-0.01796129,-0.07168045,0.18181264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
93,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05651579,0.05696967,0.04327581,0.05843997,0.00821646,-0.00510509,-0.05984542,0.05526167,-0.02969857,0.05847783,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
94,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05446144,0.04598011,0.06680431,0.14473489,0.06439374,0.00486555,0.00179524,0.13054553,-0.02241468,0.03272530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
95,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10630488,0.02704411,0.05560062,0.13719249,0.03658744,-0.00118414,-0.02823683,0.09129650,-0.01416452,0.33115754,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
96,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01159123,0.05344326,0.03194821,0.04098149,0.00985119,-0.01339407,-0.06527974,0.04824477,-0.00544999,0.50898874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
97,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12664434,0.01894099,0.00313517,-0.05192548,-0.00127899,-0.04096972,-0.06311993,0.03959551,-0.03332743,0.23465437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
98,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11797218,0.08233132,0.03991877,-0.01232866,0.06102319,-0.01109774,-0.00373043,0.11681432,-0.03768323,-0.14867325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
99,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07591547,0.08598185,0.04967046,0.00593715,0.07962914,-0.00930512,0.01090071,0.14394546,-0.02688277,-0.06577926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09071205,0.07400186,0.03431908,-0.01776040,0.04662891,-0.01565519,-0.02752405,0.09804565,-0.01073206,0.29968420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20389253,0.04187763,-0.07037307,-0.12074883,-0.02468392,-0.09810342,-0.08694676,-0.01038493,-0.07736503,0.27096978,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20037353,0.09805916,0.03641103,-0.00369604,0.04145322,-0.01099806,-0.02307170,0.09343757,-0.02093865,0.05936250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14939104,0.09706276,0.04030781,-0.01609742,0.08977688,-0.00354905,0.02606498,0.16262460,-0.02466318,-0.17382963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26982462,0.11104399,0.02041937,-0.06546019,0.10899445,-0.01503429,0.04662123,0.18724264,-0.02452182,-0.00819191,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22135530,0.09073078,-0.04808440,-0.17968543,0.06624974,-0.05630953,0.00342841,0.11316203,-0.06372204,0.17106116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19898300,0.08479066,0.02282708,-0.04912119,0.03786626,-0.01308628,-0.02950510,0.09145296,-0.01801839,0.24426477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17331758,0.09319116,0.05228157,0.07877136,0.06413781,0.00073078,-0.00289617,0.13188234,-0.01654088,-0.03747627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15254183,0.08435627,0.02954593,-0.00822746,0.09994589,-0.00886274,0.03267822,0.18106411,-0.03014766,-0.18599643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16477364,0.07508156,-0.04303152,-0.16567594,0.09182035,-0.04974317,0.02580584,0.15860347,-0.06988400,-0.07437143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24500658,0.08370916,0.00136241,-0.16248807,0.07458182,-0.01552518,0.01129681,0.15367632,-0.01423630,0.25194269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26977655,0.10812885,0.03966159,-0.01708121,0.06231590,0.00090576,-0.00517878,0.13244094,0.00722921,0.45413992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23098063,0.09405144,0.04519628,0.05210017,0.06370822,0.00033776,-0.00584389,0.12509438,-0.00783436,0.21592399,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15421869,0.06283095,-0.01413231,-0.00111758,0.06615832,-0.03816143,0.00695812,0.12245412,-0.05952047,0.10447079,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23580308,0.06996394,0.00784877,-0.12471718,0.09449444,-0.01119581,0.04043934,0.17867444,-0.00701096,0.31415358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28582740,0.10109396,0.02161281,-0.12700711,0.09244109,-0.00000668,0.03206127,0.17580311,0.01155626,0.46307331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34030643,0.10746600,0.03061741,-0.04230498,0.05178425,-0.00253857,-0.01666390,0.11488122,-0.00148023,0.28468382,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24024513,0.07947982,-0.00229542,0.03530899,0.01612669,-0.03406604,-0.05281009,0.06210334,-0.05203243,0.15033349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12020812,0.04926668,0.04475354,0.06489439,0.02815029,-0.00525806,-0.03519562,0.10033730,-0.00841796,0.30207163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15042228,0.06673586,0.05107455,0.00657953,0.06733152,0.00559833,-0.00011996,0.15148702,0.00376636,0.30757800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12193058,0.05480501,0.03587980,-0.04797785,0.07657190,-0.00453668,0.01078877,0.17042652,0.00213747,0.33127737,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12451953,0.04580704,0.00348646,-0.05261545,0.03821370,-0.02920295,-0.03157309,0.10157101,-0.03714125,0.26092169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13245404,0.03822505,0.04829268,0.05643088,-0.00541777,-0.00854581,-0.06980427,0.05911047,-0.01445458,0.23106033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10374402,0.04929073,0.08313081,0.14636618,0.02616682,0.01032312,-0.03425730,0.10229486,0.00427573,0.33418956,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05279449,0.03829293,0.07688626,0.08375243,0.05986574,0.00155164,-0.00692361,0.14886436,0.01301196,0.40182373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02290929,0.02358012,0.04678935,-0.02935123,0.07076222,-0.01297191,0.00233581,0.15575567,0.00119978,0.43425477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03705226,0.00756012,0.03712183,-0.08244472,0.02447799,-0.02083812,-0.04121801,0.10815953,-0.00334813,0.46972847,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08928822,0.03963388,0.07202075,0.02808267,-0.01308848,-0.00652659,-0.08511133,0.05841400,0.00058330,0.37388635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06312998,0.04047294,0.09652875,0.15705891,-0.02738334,-0.00168205,-0.10252153,0.04027425,0.00141034,0.35675490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02219188,0.01660552,0.10594870,0.20353808,-0.01937363,-0.00641459,-0.09813929,0.04901754,-0.00656599,0.25166240,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09650522,-0.01778522,0.06976724,0.13163722,0.01594603,-0.01259116,-0.04721326,0.10505684,-0.01197372,0.32824835,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07683350,-0.00260240,0.06179322,0.03811802,0.06003517,-0.00771063,0.00109998,0.16209236,0.00641546,0.50074911,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05667480,0.03307018,0.05262648,-0.00931854,0.05045596,-0.01263916,-0.00654053,0.14585748,0.00805928,0.51961809,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16555643,0.05280989,0.04373053,0.01460622,0.00412492,-0.02216607,-0.06239212,0.07572613,-0.00776959,0.53896445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12638995,0.03251160,0.06426197,0.09501654,-0.05787314,-0.01778130,-0.12295868,0.00367594,-0.00956276,0.43687239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02169931,0.01651676,0.09629238,0.19265565,-0.03862223,-0.00063845,-0.10567508,0.03024061,-0.00081110,0.35164714,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17647196,-0.00495444,0.08178302,0.14107011,0.01414920,-0.00666379,-0.04885697,0.10016196,-0.00378062,0.29050967,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16381337,-0.01302523,0.05969873,0.05622750,0.06831331,-0.01457247,0.00439839,0.15743355,-0.00846708,0.33325833,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
138,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03703304,-0.00329409,0.03427163,-0.05748297,0.05145573,-0.02860796,-0.00394299,0.14154066,-0.02022668,0.33932683,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11649351,0.03860748,0.06881802,0.03708190,0.02419190,-0.01070908,-0.03723402,0.10223674,-0.00543755,0.33009696,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:37.0,0,0
140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14136013,0.06159265,0.08051510,0.08399656,0.01192955,-0.00501568,-0.05409976,0.08487988,-0.00244444,0.24812555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:37.0,0,0
141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04248370,0.03113578,0.07421936,0.10991948,0.04332605,-0.00924552,-0.01680309,0.11331666,-0.00932276,0.14609608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:37.0,0,0
142,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10576664,-0.08733209,-0.02840805,0.01447640,0.00060072,-0.08293249,-0.04459961,0.05120071,-0.06767986,-0.00035322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:37.0,0,0
143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06989517,0.00537592,0.08086593,0.08380121,0.08059189,0.00012395,0.02238902,0.14572664,-0.02063963,0.08429243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:37.0,0,0
144,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03273918,0.03334827,0.06411349,-0.03144070,0.06039523,-0.00436523,-0.00547109,0.12276404,0.00348648,0.34395814,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:38.0,0,0
145,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12700382,0.04447877,0.05081445,-0.03382507,0.04637044,-0.01319308,-0.02090586,0.10774979,-0.00098554,0.36254752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:38.0,0,0
146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11814854,-0.01033275,-0.05214463,-0.08262062,0.01008690,-0.08873354,-0.04374965,0.04769537,-0.08354830,-0.00722843,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:38.0,0,0
147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07927288,0.03549388,0.09008726,0.07778898,0.05908392,0.00235045,-0.01120494,0.12505060,-0.02189564,-0.16687080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:38.0,0,0
148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01918681,0.03242903,0.07999163,0.07453034,0.08230921,0.00342777,0.00937240,0.14970383,-0.01402344,-0.10440689,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:38.0,0,0
149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04915050,0.02206797,0.05042733,-0.00589587,0.07581280,-0.00987821,0.00103929,0.13396128,-0.01153147,0.15295929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:39.0,0,0
150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14298485,0.03078738,-0.00611015,-0.05598696,0.05048096,-0.04724363,-0.02368467,0.08780284,-0.06221738,0.12835255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:39.0,0,0
151,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20342420,0.04197316,0.04303482,-0.04393683,0.04603992,-0.01058369,-0.02587848,0.10646062,-0.02151364,0.00214213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:39.0,0,0
152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11917470,0.04413296,0.06643490,0.03145426,0.07217222,0.00192961,0.00139587,0.13566892,-0.01934728,-0.19027215,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:39.0,0,0
153,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03841033,0.02145908,0.06627482,0.06472336,0.09373365,0.00039812,0.02380838,0.15587497,-0.02177894,-0.12893109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:39.0,0,0
154,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12273638,0.03305186,0.03784962,0.01640735,0.09217174,-0.01528229,0.01669866,0.14731711,-0.03159455,0.08794203,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:40.0,0,0
