ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613213450
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:35:36
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
63,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16123687,-0.03878806,-0.05923876,-0.01016070,-0.04673582,-0.04999061,-0.05539130,-0.03954509,-0.03589404,-0.00684352,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:35:58.0,0,0
64,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04466745,0.04404928,0.06950928,0.07130639,-0.01860032,0.05087373,-0.03360154,0.01228818,0.02587977,0.15420255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:35:59.0,0,0
65,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05808232,0.05238817,0.05469248,0.03713229,-0.04378647,0.03419746,-0.06553200,-0.02165263,0.02930380,0.13395803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:35:59.0,0,0
66,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13317415,0.06938973,0.04404249,0.04292925,-0.05709070,0.02589964,-0.08266530,-0.05759713,-0.00391568,-0.03660076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:35:59.0,0,0
67,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02059952,0.02539890,0.05161561,0.04431567,-0.05134266,0.02067068,-0.08183707,-0.03817465,0.01827279,-0.08629475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:35:59.0,0,0
68,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09266329,0.03123906,0.08749231,0.06616290,-0.01556253,0.04111400,-0.06366425,0.00006493,0.04601138,-0.24304613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:35:59.0,0,0
69,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17340703,0.01089718,0.06192567,0.11866821,0.01508541,0.04018898,-0.02561892,0.02816075,0.01366631,-0.33317435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:00.0,0,0
70,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23823725,-0.09319091,-0.03299265,-0.00717689,-0.02486370,-0.03714251,-0.05680091,-0.02043947,-0.03274528,-0.35912609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:00.0,0,0
71,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11043909,0.01973026,0.07482031,0.04458842,0.01816893,0.04415086,-0.03877295,0.03667450,0.01122293,-0.22025971,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:00.0,0,0
72,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00644570,0.03660859,0.07169195,0.04337419,0.02259381,0.04349611,-0.03044502,0.02475903,0.02163362,-0.13921666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:00.0,0,0
73,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06384410,0.04520712,0.00455857,-0.04679893,-0.02076479,-0.01216384,-0.06047235,-0.03772312,-0.03840732,-0.08299496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:00.0,0,0
74,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09541883,0.03063575,0.04855303,-0.00450268,-0.04197757,0.01879010,-0.08910235,-0.04237872,0.00699345,-0.10884824,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:01.0,0,0
75,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22979438,0.08110919,0.06229113,0.02781649,-0.02311145,0.03053884,-0.05682706,-0.02839515,0.01152157,-0.15952496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:01.0,0,0
76,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26259583,0.08739873,0.04829397,0.01272145,0.00162535,0.01744841,-0.06005246,-0.01084208,0.00546638,-0.30451122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:01.0,0,0
77,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12857229,-0.01274591,-0.06792681,-0.11261883,-0.03107403,-0.06624039,-0.08701849,-0.06942835,-0.07875726,-0.45865142,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:01.0,0,0
78,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06510124,0.05662981,0.05585727,-0.03965346,0.02394180,0.02822437,-0.03537097,0.02338100,-0.00077673,-0.36252803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:01.0,0,0
79,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00286192,0.03991538,0.03144072,-0.09029568,0.02120700,0.01066072,-0.04057721,0.01913349,0.00203814,-0.28018492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:02.0,0,0
80,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01308715,0.03548490,0.00810807,-0.11414070,-0.00298238,-0.00574818,-0.05746556,-0.02141567,-0.00847568,-0.26542482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:02.0,0,0
81,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05188069,-0.03225030,-0.04596021,-0.17752109,-0.05236151,-0.03909268,-0.09603939,-0.07546894,-0.02553313,-0.15961976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:02.0,0,0
82,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14022231,0.05700336,0.01867293,-0.12780464,-0.05158452,0.00013054,-0.09301404,-0.06742737,-0.00356862,-0.21865025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:02.0,0,0
83,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21166055,0.07446595,0.00753964,-0.11844321,-0.02686369,0.00108169,-0.07009359,-0.04033005,-0.01278610,-0.41500491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:02.0,0,0
84,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22447225,0.06623040,-0.04667918,-0.17526560,-0.01573091,-0.02763728,-0.05401861,-0.05022791,-0.06266291,-0.58861774,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:03.0,0,0
85,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18506959,0.04299124,-0.01326755,-0.17183147,0.03254553,-0.00372070,-0.01699433,0.03014255,-0.02222197,-0.56361592,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:03.0,0,0
86,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14450388,0.05430381,-0.00221343,-0.15303884,0.05647368,0.00315591,0.00980106,0.06513169,-0.00719595,-0.47102833,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:03.0,0,0
87,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10812810,0.04554206,-0.01832003,-0.15707308,0.03013542,-0.00497740,-0.00189162,0.03100478,-0.00607919,-0.31411296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:03.0,0,0
88,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06259903,-0.03478537,-0.15443560,-0.26951414,-0.04344607,-0.11317846,-0.05434677,-0.07877534,-0.06916679,-0.17162323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:03.0,0,0
89,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27766719,0.08647447,-0.01364369,-0.16119292,-0.01239369,-0.00839357,-0.04447179,-0.00624075,0.00476941,-0.10740056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:04.0,0,0
90,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22307971,0.08061814,-0.00713468,-0.13548218,0.02049959,-0.00115377,-0.01188569,0.02730579,-0.00631232,-0.34349498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:04.0,0,0
91,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14613672,0.05614543,-0.02615482,-0.14123359,0.04917729,-0.00957395,0.01711989,0.05475691,-0.01912687,-0.55576539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:04.0,0,0
92,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05671062,-0.04088859,-0.17023668,-0.28615132,0.01475686,-0.11374760,-0.00765966,-0.01530273,-0.09865939,-0.65548819,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:04.0,0,0
93,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21226552,0.07630482,-0.01168198,-0.16200785,0.06242410,0.00448399,0.02258421,0.08094758,-0.01256950,-0.36145726,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:04.0,0,0
94,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25153771,0.08751245,-0.02795256,-0.21126856,0.03884602,-0.00113062,0.00358100,0.05242287,-0.00119047,-0.15649652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:05.0,0,0
95,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26214665,0.08427756,-0.03683453,-0.20502356,0.01799247,-0.00969730,-0.01148889,0.02369041,-0.00137972,-0.00876771,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:05.0,0,0
96,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14521718,0.02416902,-0.13277037,-0.20880884,-0.02666131,-0.08224392,-0.03695321,-0.06456374,-0.08149158,-0.18162528,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:05.0,0,0
97,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21199650,0.08444452,-0.00107450,-0.06379589,0.02558560,0.01220447,-0.00473399,0.04559461,-0.00646086,-0.12745804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:05.0,0,0
98,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19134989,0.09282440,-0.00542037,-0.08807729,0.05678340,0.01085358,0.01817748,0.07624196,0.00307204,-0.16365415,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:05.0,0,0
99,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19167882,0.08252806,-0.02732447,-0.14530066,0.04097323,0.00095425,0.00515796,0.05589282,-0.00471549,-0.14055495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:06.0,0,0
100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20702401,0.08716609,-0.03863908,-0.15374561,0.02145524,-0.00045812,-0.01663915,0.02262186,-0.02424954,-0.06332313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:06.0,0,0
101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18525879,0.07610054,-0.03004072,-0.09894096,-0.00676199,0.00413357,-0.04285931,0.00102931,-0.00972890,0.05387473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:06.0,0,0
102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17248477,0.08811276,0.00026579,-0.03027634,-0.01193378,0.00820404,-0.04915169,-0.00489629,0.00363384,0.01280855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:06.0,0,0
103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21687689,0.09530800,-0.00080672,-0.00778876,0.01736657,0.01143386,-0.02460885,0.01979409,-0.00705480,-0.12626126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:06.0,0,0
104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20045538,0.08613717,-0.01031021,-0.04451767,0.03874241,0.01499545,-0.00966130,0.04005470,-0.01078025,-0.10655375,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:07.0,0,0
105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16381574,0.04640649,-0.02827189,-0.12335729,0.03218078,-0.00878718,-0.02370629,0.03676534,-0.00332328,0.05242750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:07.0,0,0
106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18262379,0.08174457,0.00578428,-0.06306101,0.02347952,0.01822574,-0.02830243,0.03101617,0.01074237,0.00171052,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:07.0,0,0
107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20268159,0.09888347,-0.00143535,0.00524709,0.02527613,0.01340116,-0.02199538,0.03430943,0.00187245,-0.10374306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:07.0,0,0
108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14602989,0.08559185,-0.01241782,0.01221685,0.01001784,0.00812576,-0.03237161,0.00625884,-0.01980160,-0.10849615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:07.0,0,0
109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02873560,0.04797956,-0.01277049,0.01757526,0.00052079,0.00396844,-0.05111020,0.00248287,-0.00971625,-0.03332305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:08.0,0,0
110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00400372,0.04725141,0.00400484,0.00122548,0.03358999,0.02505843,-0.02403975,0.05006857,0.00194817,-0.03116894,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:08.0,0,0
111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03692934,0.06307089,-0.00268769,-0.00719285,0.04873019,0.02489956,-0.00333788,0.06636894,-0.00195239,-0.04236551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:08.0,0,0
112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00008829,0.01729793,-0.12295689,-0.12871392,-0.01237634,-0.06429376,-0.05068132,-0.03551553,-0.07069708,-0.09358472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:08.0,0,0
113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06299592,0.05727157,-0.00398772,-0.00746108,-0.01654934,0.01911771,-0.05962935,0.00425605,0.00601309,0.01489197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:08.0,0,0
114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04140633,0.06560228,0.02477756,0.08137127,-0.02736753,0.03472458,-0.06234299,-0.00783106,0.00862345,0.04968847,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:09.0,0,0
115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03782512,0.06075844,0.02183778,0.16216141,-0.02310944,0.02917300,-0.05330031,-0.00872944,0.00225877,0.04712777,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:09.0,0,0
116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07583301,-0.04150122,-0.06808263,0.09069367,-0.03975295,-0.04113861,-0.07037205,-0.03646994,-0.03742673,-0.03536849,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:09.0,0,0
117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04817564,0.03974169,0.02869454,0.14137805,0.02429058,0.03878228,-0.01910831,0.05594502,-0.00423124,0.00497737,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:09.0,0,0
118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03223954,0.04807914,0.00785050,0.06071596,0.07112465,0.02665451,0.02008247,0.10351823,0.00605578,0.08514004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:09.0,0,0
119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03900237,0.03928852,-0.00774051,0.00936507,0.05868632,0.02458738,0.01068048,0.08831733,-0.00632192,0.19575226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:10.0,0,0
120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02467061,0.03979328,-0.00314712,0.05418651,-0.00833956,0.01641299,-0.05025832,0.02186459,0.00174689,0.17035319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:10.0,0,0
121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00454423,0.04655923,0.03410179,0.17342336,-0.04612970,0.04836304,-0.08233752,-0.02284118,0.01406541,0.08772790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:10.0,0,0
122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05928769,0.03933239,0.04186216,0.25192913,-0.04354990,0.04593583,-0.05720944,-0.00365589,0.01187944,0.04046572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:10.0,0,0
123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22629185,-0.05153413,-0.10661405,0.05361472,-0.03124205,-0.04538298,-0.03024289,-0.01510576,-0.05373837,-0.08529514,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:10.0,0,0
124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05527431,0.03247883,0.00234670,0.02346436,0.07337648,0.03248821,0.04786228,0.13345382,0.01551187,-0.06261715,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:11.0,0,0
125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07508501,0.06735112,0.00451297,0.02871627,0.07368419,0.04694344,0.04688246,0.13085096,0.02425585,-0.01232355,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:11.0,0,0
126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11306463,0.07363670,0.01259940,0.11895259,0.02934464,0.04534443,0.00539612,0.07735720,0.01728822,-0.02856738,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:11.0,0,0
127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00234140,0.02651202,-0.00127081,0.09655739,-0.01594788,0.02632572,-0.04826995,0.02602787,0.00437906,-0.13384098,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:11.0,0,0
128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09309392,0.03118801,0.03144554,0.16394413,0.04187466,0.04974364,0.00612285,0.09562214,0.00758286,-0.13268965,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:11.0,0,0
129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09051883,0.02949471,0.00946810,0.08527592,0.09634384,0.03937161,0.04732653,0.14491227,0.01300474,-0.15816659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:12.0,0,0
130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02660076,-0.02145769,-0.10243846,-0.07670397,0.04902273,-0.03328269,0.01128332,0.05940069,-0.05326011,-0.18898506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:12.0,0,0
131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08474976,0.06728251,-0.01179998,-0.05722319,0.05534505,0.03816011,0.01148851,0.10201362,0.01604527,-0.03544557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:12.0,0,0
132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14244394,0.09308473,0.00787534,-0.00442518,0.04219695,0.05195107,-0.00730352,0.08681694,0.02464651,-0.08930863,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:12.0,0,0
133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09906764,0.07338143,0.00135142,0.04273503,0.05551829,0.04799156,0.00402310,0.08472129,-0.00855611,-0.30968803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:12.0,0,0
134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00497773,0.03848771,-0.00352693,0.05708341,0.05459820,0.03348903,0.00064356,0.08894844,-0.01599453,-0.43948045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:13.0,0,0
135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02729801,0.05474910,0.03067324,0.09479602,0.07264744,0.06236644,0.01366760,0.11109269,0.00845233,-0.35329935,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:13.0,0,0
136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03451346,0.05986129,0.00835681,0.01958640,0.08409455,0.05038801,0.02788646,0.11697257,0.01023556,-0.36695370,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:13.0,0,0
137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02278271,0.00538953,-0.04263087,-0.08992412,0.04911306,0.02136748,0.00022588,0.07463671,-0.01173506,-0.19918503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:13.0,0,0
138,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14918256,0.09645534,0.02640512,-0.06139894,0.06669116,0.05815667,0.01033029,0.09523287,0.02300956,-0.17891452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:13.0,0,0
